X	Y	OBJECTID	SERVICECODE	SERVICECODEDESCRIPTION	SERVICETYPECODEDESCRIPTION	ORGANIZATIONACRONYM	SERVICECALLCOUNT	ADDDATE	RESOLUTIONDATE	SERVICEDUEDATE	SERVICEORDERDATE	INSPECTIONFLAG	INSPECTIONDATE	SERVICEORDERSTATUS	STATUS_CODE	SERVICEREQUESTID	PRIORITY	STREETADDRESS	XCOORD	YCOORD	LATITUDE	LONGITUDE	CITY	STATE	ZIPCODE	MARADDRESSREPOSITORYID	WARD
-77.02847134	38.93047617	86	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-29T11:09:34.000Z	2018-07-05T07:12:23.000Z	2018-07-20T11:09:00.000Z	2018-06-29T11:09:34.000Z	Y	2018-07-05T07:12:00.000Z	CLOSED	CLOSED	18-00343788	STANDARD	1114 LAMONT STREET NW	397531.54	140287.93	38.93046871	-77.02846904	WASHINGTON	DC	20010	231138	1
-76.98729223	38.84296046	87	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-26T09:27:44.000Z	2018-07-12T09:00:26.000Z	2018-07-17T09:27:00.000Z	2018-06-26T09:27:44.000Z	Y	2018-07-12T09:00:00.000Z	CLOSED	CLOSED	18-00334400	STANDARD	1329 SAVANNAH STREET SE	401103.4	130572.7	38.84295302	-76.98728996	WASHINGTON	DC	20032	297768	8
-77.07063573	38.92568488	88	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-25T15:04:52.000Z	2018-07-03T14:42:23.000Z	2018-07-16T15:04:00.000Z	2018-06-25T15:04:52.000Z	Y	2018-07-03T14:42:00.000Z	CLOSED	CLOSED	18-00333008	STANDARD	2733 36TH STREET NW	393875.19	139758.04	38.92567742	-77.07063342	WASHINGTON	DC	20007	262716	3
-77.02539073	38.91429244	89	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-16T14:00:05.000Z	2018-07-20T07:33:12.000Z	2018-08-03T14:00:00.000Z	2018-07-16T14:00:05.000Z	Y	2018-07-20T07:33:00.000Z	CLOSED	CLOSED	18-00378773	STANDARD	937 S STREET NW	397798.15	138491.32	38.91428498	-77.02538844	WASHINGTON	DC	20001	239527	1
-76.9980613	38.9587569	90	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-16T14:02:57.000Z	2018-07-20T08:21:51.000Z	2018-08-03T14:02:00.000Z	2018-07-16T14:02:57.000Z	Y	2018-07-20T08:24:00.000Z	CLOSED	CLOSED	18-00378787	STANDARD	5719 6TH STREET NE	400168.23	143426.96	38.95874944	-76.99805901	WASHINGTON	DC	20011	6837	4
-77.00159	38.89716499	91	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-26T11:34:28.000Z	2018-07-03T12:43:38.000Z	2018-07-17T11:34:00.000Z	2018-06-26T11:34:28.000Z	Y	2018-07-03T12:43:00.000Z	CLOSED	CLOSED	18-00335023	STANDARD	309 F STREET NE	399862.27	136589.73	38.89715754	-77.00158771	WASHINGTON	DC	20002	40778	6
-77.0219244	38.93894908	92	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-16T16:35:55.000Z	2018-07-19T08:51:34.000Z	2018-08-03T16:35:00.000Z	2018-07-16T16:35:55.000Z	Y	2018-07-19T08:54:00.000Z	CLOSED	CLOSED	18-00379431	STANDARD	707 RANDOLPH STREET NW	398099.43	141228.34	38.93894162	-77.02192211	WASHINGTON	DC	20011	249626	4
-77.01596119	38.94054749	93	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-20T12:54:41.000Z		2018-08-09T12:54:00.000Z	2018-07-20T12:54:41.000Z	Y	To be inspected	OPEN	OPEN	18-00389465	STANDARD	4015 MARLBORO PLACE NW	398616.45	141405.67	38.94054003	-77.0159589	WASHINGTON	DC	20011	244212	4
-77.03454248	38.93236259	94	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-08T12:49:59.000Z	2018-07-11T07:11:07.000Z	2018-07-26T17:00:00.000Z	2018-07-08T12:49:59.000Z	Y	2018-07-11T07:11:00.000Z	CLOSED	CLOSED	18-00360431	STANDARD	1460 NEWTON STREET NW	397005.21	140497.52	38.93235513	-77.03454018	WASHINGTON	DC	20010	234517	1
-76.98723406	38.90222313	95	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-28T11:32:35.000Z	2018-07-18T14:14:32.000Z	2018-07-19T11:32:00.000Z	2018-06-28T11:32:35.000Z	Y	2018-07-18T14:14:00.000Z	CLOSED	CLOSED	18-00340865	STANDARD	1114 TRINIDAD AVENUE NE	401107.53	137151.3	38.90221568	-76.98723178	WASHINGTON	DC	20002	73815	5
-77.0194404	38.91509118	96	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-06T20:02:10.000Z		2018-07-26T17:00:00.000Z	2018-07-06T20:02:10.000Z	Y	To be inspected	OPEN	OPEN	18-00359166	STANDARD	512 FLORIDA AVENUE NW	398314.22	138579.86	38.91508372	-77.01943811	WASHINGTON	DC	20001	218670	6
-77.03016201	38.89756982	97	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-06T20:07:44.000Z	2018-07-13T14:44:40.000Z	2018-07-26T17:00:00.000Z	2018-07-06T20:07:44.000Z	Y	2018-07-13T14:44:00.000Z	CLOSED	CLOSED	18-00359171	STANDARD	1309 F STREET NW	397383.74	136635.1	38.89756237	-77.03015972	WASHINGTON	DC	20004	240660	2
-76.98558011	38.90824529	98	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-16T11:50:37.000Z		2018-08-03T11:50:00.000Z	2018-07-16T11:50:37.000Z	Y	To be inspected	OPEN	OPEN	18-00378176	STANDARD	1210 MEIGS PLACE NE	401250.89	137819.83	38.90823784	-76.98557783	WASHINGTON	DC	20002	71638	5
-77.03537853	38.93095533	99	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-07T13:48:25.000Z	2018-07-11T07:12:40.000Z	2018-07-26T17:00:00.000Z	2018-07-07T13:48:25.000Z	Y	2018-07-11T07:13:00.000Z	CLOSED	CLOSED	18-00359774	STANDARD	1512 PARK ROAD NW	396932.66	140341.33	38.93094787	-77.03537624	WASHINGTON	DC	20010	226205	1
-77.02380418	38.92790381	100	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-25T14:36:42.000Z	2018-07-05T07:14:27.000Z	2018-07-16T14:36:00.000Z	2018-06-25T14:36:42.000Z	Y	2018-07-05T07:14:00.000Z	CLOSED	CLOSED	18-00332913	STANDARD	724 COLUMBIA ROAD NW	397936.14	140002.26	38.92789635	-77.02380188	WASHINGTON	DC	20001	232767	1
-77.03774169	38.92770061	101	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-22T10:59:16.000Z	2018-06-27T07:18:46.000Z	2018-07-13T10:59:00.000Z	2018-06-22T10:59:16.000Z	Y	2018-06-27T07:18:00.000Z	CLOSED	CLOSED	18-00327204	STANDARD	1616 HOBART STREET NW	396727.61	139980.11	38.92769315	-77.0377394	WASHINGTON	DC	20009	236350	1
-77.02598213	38.90417978	102	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-19T11:19:23.000Z		2018-08-08T11:19:00.000Z	2018-07-19T11:19:23.000Z	Y	To be inspected	OPEN	OPEN	18-00386475	STANDARD		397746.5399	137368.747	38.90417233	-77.02597984			20001	903037	2
-77.00257296	38.9128051	103	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-09T09:09:32.000Z	2018-07-17T12:37:07.000Z	2018-07-27T09:09:00.000Z	2018-07-09T09:09:32.000Z	Y	2018-07-17T12:37:00.000Z	CLOSED	CLOSED	18-00361278	STANDARD	230 R STREET NE	399777.05	138325.91	38.91279764	-77.00257067	WASHINGTON	DC	20002	48937	5
-76.97832234	38.89437112	104	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-23T18:52:02.000Z	2018-07-05T08:13:02.000Z	2018-07-13T17:00:00.000Z	2018-06-23T18:52:02.000Z	Y	2018-07-05T08:13:00.000Z	CLOSED	CLOSED	18-00330372	STANDARD	328 18TH PLACE NE	401880.75	136279.81	38.89436367	-76.97832006	WASHINGTON	DC	20002	37379	6
-76.98975746	38.8908033	105	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-08T15:16:32.000Z		2018-07-26T17:00:00.000Z	2018-07-08T15:16:32.000Z	Y	To be inspected	OPEN	OPEN	18-00360542	STANDARD	112 TENNESSEE AVENUE NE	400888.79	135883.58	38.89079584	-76.98975518	WASHINGTON	DC	20002	73632	6
-77.0200759	38.94270389	106	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-19T07:48:10.000Z		2018-08-07T17:00:00.000Z	2018-07-19T07:48:10.000Z	Y	To be inspected	OPEN	OPEN	18-00385743	STANDARD	32 GRANT CIRCLE NW	398259.78	141645.12	38.94269643	-77.02007361	WASHINGTON	DC	20011	247538	4
-77.03324901	38.93187813	107	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-25T21:42:59.000Z	2018-06-27T15:02:42.000Z	2018-07-16T17:00:00.000Z	2018-06-25T21:42:59.000Z	Y	2018-06-27T15:02:00.000Z	CLOSED	CLOSED	18-00333789	STANDARD	1410 NEWTON STREET NW	397117.34	140443.7	38.93187068	-77.03324672	WASHINGTON	DC	20010	234496	1
-77.00265127	38.88245186	108	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-06T13:35:40.000Z	2018-07-13T14:27:44.000Z	2018-07-26T13:35:00.000Z	2018-07-06T13:35:40.000Z	Y	2018-07-13T14:27:00.000Z	CLOSED	CLOSED	18-00358077	STANDARD	220 SOUTH CAROLINA AVENUE SE	399770.16	134956.46	38.88244441	-77.00264899	WASHINGTON	DC	20003	50736	6
-76.98966367	38.90087104	109	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-27T14:25:02.000Z	2018-07-06T13:11:05.000Z	2018-07-18T14:25:00.000Z	2018-06-27T14:25:02.000Z	Y	2018-07-06T13:11:00.000Z	CLOSED	CLOSED	18-00338716	STANDARD	1210 WYLIE STREET NE	400896.8	137001.18	38.90086358	-76.98966139	WASHINGTON	DC	20002	71655	6
-77.02048792	38.93421962	110	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-13T13:00:30.000Z	2018-07-18T15:14:03.000Z	2018-08-02T13:00:00.000Z	2018-07-13T13:00:30.000Z	Y	2018-07-18T15:14:00.000Z	CLOSED	CLOSED	18-00373959	STANDARD	445 NEWTON PLACE NW	398223.85	140703.3	38.93421216	-77.02048562	WASHINGTON	DC	20010	228652	1
-76.99680648	38.94547084	111	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-28T10:11:58.000Z	2018-07-10T13:50:44.000Z	2018-07-19T10:11:00.000Z	2018-06-28T10:11:58.000Z	Y	2018-07-10T13:50:00.000Z	CLOSED	CLOSED	18-00340465	STANDARD	4525 7TH STREET NE	400277.04	141952.09	38.94546338	-76.99680419	WASHINGTON	DC	20017	20122	5
-77.01011402	38.91388893	112	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-02T15:03:35.000Z	2018-07-13T15:03:11.000Z	2018-07-23T15:03:00.000Z	2018-07-02T15:03:35.000Z	Y	2018-07-13T15:03:00.000Z	CLOSED	CLOSED	18-00348754	STANDARD	28 S STREET NW	399123.04	138446.27	38.91388148	-77.01011173	WASHINGTON	DC	20001	227058	5
-77.00175724	38.8866551	113	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-01T18:12:07.000Z	2018-07-13T14:09:29.000Z	2018-07-20T17:00:00.000Z	2018-07-01T18:12:07.000Z	Y	2018-07-13T14:09:00.000Z	CLOSED	CLOSED	18-00346862	STANDARD	305 PENNSYLVANIA AVENUE SE	399847.74	135423.05	38.88664765	-77.00175495	WASHINGTON	DC	20003	41103	6
-77.02258396	38.91426067	114	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-20T07:49:29.000Z		2018-08-08T17:00:00.000Z	2018-07-20T07:49:29.000Z	Y	To be inspected	OPEN	OPEN	18-00388280	STANDARD	715 S STREET NW	398041.57	138487.73	38.91425322	-77.02258167	WASHINGTON	DC	20001	238389	1
-76.9863804	38.90266823	115	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-12T13:09:16.000Z	2018-07-20T11:19:21.000Z	2018-08-01T13:09:00.000Z	2018-07-12T13:09:16.000Z	Y	2018-07-20T11:19:00.000Z	CLOSED	CLOSED	18-00371308	STANDARD	1209 TRINIDAD AVENUE NE	401181.57	137200.72	38.90266078	-76.98637813	WASHINGTON	DC	20002	71752	5
-77.00453797	38.83896708	116	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-01T18:23:23.000Z	2018-07-12T09:05:14.000Z	2018-07-20T17:00:00.000Z	2018-07-01T18:23:23.000Z	Y	2018-07-12T09:05:00.000Z	CLOSED	CLOSED	18-00346870	STANDARD	3629 HORNER PLACE SE	399606.22	130129.34	38.83895963	-77.00453569	WASHINGTON	DC	20032	32464	8
-76.97575507	38.86460554	117	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-09T16:23:23.000Z	2018-07-11T16:25:43.000Z	2018-07-27T16:23:00.000Z	2018-07-09T16:23:23.000Z	Y	2018-07-11T16:25:00.000Z	CLOSED	CLOSED	18-00363204	STANDARD	2220 GOOD HOPE ROAD SE	402104.34	132975.66	38.86459809	-76.9757528	WASHINGTON	DC	20020	50012	8
-77.01005567	38.91388524	118	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-02T15:02:08.000Z	2018-07-18T15:35:14.000Z	2018-07-23T15:02:00.000Z	2018-07-02T15:02:08.000Z	Y	2018-07-18T15:35:00.000Z	CLOSED	CLOSED	18-00348748	STANDARD	26 S STREET NW	399128.1	138445.86	38.91387779	-77.01005339	WASHINGTON	DC	20001	227025	5
-77.07376875	38.91467584	119	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-12T14:08:28.000Z	2018-07-20T10:57:41.000Z	2018-08-01T14:08:00.000Z	2018-07-12T14:08:28.000Z	Y	2018-07-20T10:57:00.000Z	CLOSED	CLOSED	18-00371583	STANDARD	3717 S STREET NW	393602.53	138536.16	38.91466839	-77.07376644	WASHINGTON	DC	20007	270603	2
-76.98415099	38.86743346	120	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-12T14:09:39.000Z	2018-07-17T08:03:38.000Z	2018-08-01T14:09:00.000Z	2018-07-12T14:09:39.000Z	Y	2018-07-17T08:03:00.000Z	CLOSED	CLOSED	18-00371592	STANDARD	1421 T STREET SE	401375.63	133289.42	38.86742601	-76.98414871	WASHINGTON	DC	20020	64042	8
-76.99050526	38.87904589	121	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-22T09:37:49.000Z	2018-06-27T10:23:29.000Z	2018-07-13T09:37:00.000Z	2018-06-22T09:37:49.000Z	Y	2018-06-27T10:23:00.000Z	CLOSED	CLOSED	18-00326846	STANDARD	907 12TH STREET SE	400824.05	134578.41	38.87903844	-76.99050298	WASHINGTON	DC	20003	81914	6
-77.01648241	38.90448232	122	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-30T14:47:54.000Z	2018-07-18T14:59:04.000Z	2018-07-20T17:00:00.000Z	2018-06-30T14:47:54.000Z	Y	2018-07-18T14:58:00.000Z	CLOSED	CLOSED	18-00346170	STANDARD	400 NEW YORK AVENUE NW	398570.54	137402.14	38.90447487	-77.01648012	WASHINGTON	DC	20001	279732	6
-77.01912577	38.91008926	123	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-21T12:38:32.000Z		2018-08-09T17:00:00.000Z	2018-07-21T12:38:32.000Z	Y	To be inspected	OPEN	OPEN	18-00390964	STANDARD	1508 5TH STREET NW	398341.39	138024.6	38.9100818	-77.01912348	WASHINGTON	DC	20001	218305	6
-77.03719971	38.91829222	124	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-23T15:39:43.000Z	2018-07-06T07:10:00.000Z	2018-07-13T17:00:00.000Z	2018-06-23T15:39:43.000Z	Y	2018-07-06T07:10:00.000Z	CLOSED	CLOSED	18-00330206	STANDARD	1613 V STREET NW	396774.18	138935.68	38.91828476	-77.03719741	WASHINGTON	DC	20009	241831	1
-76.93627601	38.90517867	125	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-27T12:01:47.000Z	2018-07-06T12:09:27.000Z	2018-07-18T12:01:00.000Z	2018-06-27T12:01:47.000Z	Y	2018-07-06T12:09:00.000Z	CLOSED	CLOSED	18-00338038	STANDARD	1110 46TH STREET NE	405527.46	137481.24	38.90517121	-76.93627375	WASHINGTON	DC	20019	74052	7
-77.04408565	38.9145538	126	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-18T11:23:39.000Z		2018-08-07T11:23:00.000Z	2018-07-18T11:23:39.000Z	Y	To be inspected	OPEN	OPEN	18-00383800	STANDARD	1809 REAR 20TH STREET NW	396176.82	138520.95	38.91454634	-77.04408335	WASHINGTON	DC	20009	307371	2
-77.06826731	38.92542279	127	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-23T18:39:47.000Z	2018-07-02T13:40:08.000Z	2018-07-13T17:00:00.000Z	2018-06-23T18:39:47.000Z	Y	2018-07-02T13:39:00.000Z	CLOSED	CLOSED	18-00330358	STANDARD	3421 MASSACHUSETTS AVENUE NW	394080.54	139728.79	38.92541533	-77.068265	WASHINGTON	DC	20007	284680	3
-76.99951526	38.8936149	128	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-17T07:47:49.000Z	2018-07-17T08:09:50.000Z	2018-08-03T17:00:00.000Z	2018-07-17T07:47:49.000Z	Y	2018-07-17T08:09:00.000Z	CLOSED	CLOSED	18-00380073	STANDARD	STANTON PARK	400042.25	136195.64	38.89360744	-76.99951298	WASHINGTON	DC	20002	294374	6
-76.9957004	38.89462547	129	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-27T11:13:16.000Z	2018-07-13T14:49:20.000Z	2018-07-18T11:13:00.000Z	2018-06-27T11:13:16.000Z	Y	2018-07-13T14:49:00.000Z	CLOSED	CLOSED	18-00337823	STANDARD	711 D STREET NE	400373.19	136307.83	38.89461802	-76.99569812	WASHINGTON	DC	20002	76932	6
-77.04576276	38.91203226	130	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-09T09:08:20.000Z	2018-07-16T13:39:35.000Z	2018-07-27T09:08:00.000Z	2018-07-09T09:08:20.000Z	Y	2018-07-16T13:39:00.000Z	CLOSED	CLOSED	18-00361270	STANDARD	2015 HILLYER PLACE NW	396031.23	138241.11	38.9120248	-77.04576046	WASHINGTON	DC	20009	242613	2
-77.00847197	38.91388357	131	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-22T09:34:14.000Z	2018-07-02T11:11:50.000Z	2018-07-13T09:34:00.000Z	2018-06-22T09:34:14.000Z	Y	2018-07-02T11:11:00.000Z	CLOSED	CLOSED	18-00326824	STANDARD	11 S STREET NE	399265.45	138445.66	38.91387611	-77.00846968	WASHINGTON	DC	20002	74511	5
-77.05443102	38.90223259	132	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-27T10:51:36.000Z	2018-07-13T15:39:21.000Z	2018-07-18T10:51:00.000Z	2018-06-27T10:51:36.000Z	Y	2018-07-13T15:39:00.000Z	CLOSED	CLOSED	18-00337732	STANDARD	955 26TH STREET NW	395278.79	137153.68	38.90222514	-77.05442872	WASHINGTON	DC	20037	274742	2
-77.00547563	38.91782084	133	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-06T08:53:14.000Z	2018-07-20T10:36:50.000Z	2018-07-25T17:00:00.000Z	2018-07-06T08:53:14.000Z	Y	2018-07-20T10:36:00.000Z	CLOSED	CLOSED	18-00356756	STANDARD	131 RHODE ISLAND AVENUE NE	399525.34	138882.71	38.91781338	-77.00547334	WASHINGTON	DC	20002	68496	5
-77.03452206	38.96594302	134	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-19T11:33:26.000Z		2018-08-08T11:33:00.000Z	2018-07-19T11:33:26.000Z	Y	To be inspected	OPEN	OPEN	18-00386522	STANDARD	1430 SHERIDAN STREET NW	397008.39	144225.25	38.96593556	-77.03451977	WASHINGTON	DC	20011	257948	4
-77.01928262	38.90984898	135	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-21T21:35:30.000Z		2018-08-09T17:00:00.000Z	2018-07-21T21:35:30.000Z	Y	To be inspected	OPEN	OPEN	18-00391311	STANDARD	503 P STREET NW	398327.78	137997.93	38.90984152	-77.01928033	WASHINGTON	DC	20001	238827	6
-77.03364527	38.93133743	136	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-19T11:39:45.000Z		2018-08-08T11:39:00.000Z	2018-07-19T11:39:45.000Z	Y	To be inspected	OPEN	OPEN	18-00386551	STANDARD	1426 MONROE STREET NW	397082.96	140383.69	38.93132997	-77.03364298	WASHINGTON	DC	20010	234466	1
-77.01756134	38.8812921	137	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-11T10:30:03.000Z		2018-07-31T10:30:00.000Z	2018-07-11T10:30:03.000Z	Y	To be inspected	OPEN	OPEN	18-00367606	STANDARD	4TH STREET SW AND G STREET SW	398476.46	134827.86	38.88128464	-77.01755906	WASHINGTON	DC	20024	902654	6
-77.04373672	38.91153073	138	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-21T17:28:09.000Z		2018-08-09T17:00:00.000Z	2018-07-21T17:28:09.000Z	Y	To be inspected	OPEN	OPEN	18-00391180	STANDARD	1610 19TH STREET NW	396206.92	138185.35	38.91152327	-77.04373442	WASHINGTON	DC	20009	241035	2
-77.01495339	38.94432678	139	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-06T15:05:49.000Z		2018-07-26T15:05:00.000Z	2018-07-06T15:05:49.000Z	Y	To be inspected	OPEN	OPEN	18-00358483	STANDARD	200 - 299 BLOCK OF WEBSTER STREET NW	398703.89	141825.19	38.94431898	-77.01495109	WASHINGTON	DC	20011	805414	4
-77.02321216	38.90758762	140	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-29T14:18:10.000Z	2018-07-19T10:47:49.000Z	2018-07-20T14:18:00.000Z	2018-06-29T14:18:10.000Z	Y	2018-07-19T10:47:00.000Z	CLOSED	CLOSED	18-00344708	STANDARD	1306 8TH STREET NW	397986.9	137746.98	38.90758016	-77.02320987	WASHINGTON	DC	20001	311060	6
-77.00376266	38.88238634	141	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-06T21:36:19.000Z	2018-07-18T15:32:40.000Z	2018-07-26T17:00:00.000Z	2018-07-06T21:36:19.000Z	Y	2018-07-18T15:32:00.000Z	CLOSED	CLOSED	18-00359228	STANDARD	527 2ND STREET SE	399673.73	134949.19	38.88237889	-77.00376037	WASHINGTON	DC	20003	11019	6
-76.98301905	38.86806425	142	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-13T09:46:52.000Z		2018-08-02T09:46:00.000Z	2018-07-13T09:46:52.000Z	Y	To be inspected	OPEN	OPEN	18-00373149	STANDARD	1521 S STREET SE	401473.85	133359.46	38.8680568	-76.98301678	WASHINGTON	DC	20020	61565	8
-77.03875352	38.91510033	143	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-11T14:24:50.000Z	2018-07-17T07:54:20.000Z	2018-07-31T14:24:00.000Z	2018-07-11T14:24:50.000Z	Y	2018-07-17T07:53:00.000Z	CLOSED	CLOSED	18-00368730	STANDARD	1824 NEW HAMPSHIRE AVENUE NW	396639.28	138581.41	38.91509287	-77.03875123	WASHINGTON	DC	20009	308510	2
-76.99514505	38.95338672	144	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-25T08:19:07.000Z	2018-06-28T12:37:43.000Z	2018-07-13T17:00:00.000Z	2018-06-25T08:19:07.000Z	Y	2018-06-28T12:37:00.000Z	CLOSED	CLOSED	18-00331221	STANDARD	5138 7TH STREET NE	400421.02	142830.83	38.95337926	-76.99514277	WASHINGTON	DC	20011	12607	5
-77.08830438	38.90933228	145	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-27T08:47:46.000Z	2018-07-03T14:59:13.000Z	2018-07-17T17:00:00.000Z	2018-06-27T08:47:46.000Z	Y	2018-07-03T14:59:00.000Z	CLOSED	CLOSED	18-00337221	STANDARD	4570 MACARTHUR BOULEVARD NW	392341.34	137944.1	38.90932483	-77.08830207	WASHINGTON	DC	20007	224770	3
-77.01743278	38.94332895	146	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-27T08:48:20.000Z	2018-07-06T16:03:23.000Z	2018-07-17T17:00:00.000Z	2018-06-27T08:48:20.000Z	Y	2018-07-06T16:03:00.000Z	CLOSED	CLOSED	18-00337226	STANDARD	4300 4TH STREET NW	398488.93	141714.46	38.94332149	-77.01743049	WASHINGTON	DC	20011	248097	4
-77.03363838	38.91282407	147	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-09T12:27:05.000Z	2018-07-13T15:07:51.000Z	2018-07-27T12:27:00.000Z	2018-07-09T12:27:05.000Z	Y	2018-07-13T15:07:00.000Z	CLOSED	CLOSED	18-00362275	STANDARD	1435 R STREET NW	397082.8	138328.55	38.91281661	-77.03363609	WASHINGTON	DC	20009	240094	2
-76.99302923	38.92829041	148	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-27T08:46:14.000Z	2018-07-17T12:33:39.000Z	2018-07-17T17:00:00.000Z	2018-06-27T08:46:14.000Z	Y	2018-07-17T12:33:00.000Z	CLOSED	CLOSED	18-00337213	STANDARD	911 IRVING STREET NE	400604.63	140044.93	38.92828295	-76.99302694	WASHINGTON	DC	20017	82123	5
-77.01639942	38.97475685	149	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-10T11:13:25.000Z	2018-07-13T09:30:58.000Z	2018-07-30T11:13:00.000Z	2018-07-10T11:13:25.000Z	Y	2018-07-13T09:33:00.000Z	CLOSED	CLOSED	18-00364954	STANDARD	300 CARROLL STREET NW	398579.14	145203.23	38.97474938	-77.01639713	WASHINGTON	DC	20012	284548	4
-77.0174238	38.94339003	150	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-27T08:36:31.000Z	2018-07-06T11:51:24.000Z	2018-07-17T17:00:00.000Z	2018-06-27T08:36:31.000Z	Y	2018-07-06T11:51:00.000Z	CLOSED	CLOSED	18-00337183	STANDARD	4302 4TH STREET NW	398489.71	141721.24	38.94338256	-77.01742151	WASHINGTON	DC	20011	248119	4
